Lunar IPS (LIPS) Version 1.03
Apply IPS Patch Log

Offset    Size    RLE    IPS_File_Range       IPS_File_Size
168CE0      5F    No     0013CA60-0013CAC3       64
168D3F      1E    Yes    0013CAC4-0013CACB        8
168D5E      5A    No     0013CACC-0013CB2A       5F
168DC0      10    Yes    0013CB2B-0013CB32        8
168DD0     261    No     0013CB33-0013CD98      266
169031       F    Yes    0013CD99-0013CDA0        8
169040      6B    No     0013CDA1-0013CE10       70
1690AB      13    Yes    0013CE11-0013CE18        8
1690BE      E1    No     0013CE19-0013CEFE       E6
1691A5      72    No     0013CEFF-0013CF75       77
169218       D    Yes    0013CF76-0013CF7D        8
169228       9    No     0013CF7E-0013CF8B        E
169238      C0    No     0013CF8C-0013D050       C5
1692FE     11A    No     0013D051-0013D16F      11F
169426     203    No     0013D170-0013D377      208
169630       7    No     0013D378-0013D383        C
169638      12    Yes    0013D384-0013D38B        8
16964A      FD    No     0013D38C-0013D48D      102
16974E       A    No     0013D48E-0013D49C        F
169758       F    Yes    0013D49D-0013D4A4        8
169768      10    No     0013D4A5-0013D4B9       15
169782     105    No     0013D4BA-0013D5C3      10A
169887      11    Yes    0013D5C4-0013D5CB        8
169898     18B    No     0013D5CC-0013D75B      190
169A23      15    Yes    0013D75C-0013D763        8
169A38      3D    No     0013D764-0013D7A5       42
169A75       E    Yes    0013D7A6-0013D7AD        8
169A84       3    No     0013D7AE-0013D7B5        8
169A98     207    No     0013D7B6-0013D9C1      20C
169CA6     5F9    No     0013D9C2-0013DFBF      5FE
16A2A6     145    No     0013DFC0-0013E109      14A
16A3F1     1EF    No     0013E10A-0013E2FD      1F4
16A5E8      35    No     0013E2FE-0013E337       3A
16A624     3CC    No     0013E338-0013E708      3D1
16A9F0      30    Yes    0013E709-0013E710        8
16AA20     1D8    No     0013E711-0013E8ED      1DD
16ABFE     90B    No     0013E8EE-0013F1FD      910
16B509       F    Yes    0013F1FE-0013F205        8
16B518     139    No     0013F206-0013F343      13E
16B658     118    No     0013F344-0013F460      11D
16B778      10    No     0013F461-0013F475       15
16B78E     6AF    No     0013F476-0013FB29      6B4
16BE3D      15    Yes    0013FB2A-0013FB31        8
16BE52      9F    No     0013FB32-0013FBD5       A4
16BEF1      16    Yes    0013FBD6-0013FBDD        8
16BF08     410    No     0013FBDE-0013FFF2      415
16C320       B    No     0013FFF3-00140002       10
16C32D      15    Yes    00140003-0014000A        8
16C342     341    No     0014000B-00140350      346
16C683      13    Yes    00140351-00140358        8
16C696      6B    No     00140359-001403C8       70
16C701      17    Yes    001403C9-001403D0        8
16C718     150    No     001403D1-00140525      155
16C868       D    Yes    00140526-0014052D        8
16C876       1    No     0014052E-00140533        6
16C878       B    Yes    00140534-0014053B        8
16C88A       5    No     0014053C-00140545        A
16C896     26F    No     00140546-001407B9      274
16CB05       F    Yes    001407BA-001407C1        8
16CB14     213    No     001407C2-001409D9      218
16CD27       F    Yes    001409DA-001409E1        8
16CD36       9    No     001409E2-001409EF        E
16CD3F      15    Yes    001409F0-001409F7        8
16CD54      15    No     001409F8-00140A11       1A
16CD69       E    Yes    00140A12-00140A19        8
16CD78       7    No     00140A1A-00140A25        C
16CD7F       E    Yes    00140A26-00140A2D        8
16CD90       9    No     00140A2E-00140A3B        E
16CD9A       7    Yes    00140A3C-00140A43        8
16CDA8      6B    No     00140A44-00140AB3       70
16CE1C       9    No     00140AB4-00140AC1        E
16CE28      12    Yes    00140AC2-00140AC9        8
16CE3A      27    No     00140ACA-00140AF5       2C
16CE68      B7    No     00140AF6-00140BB1       BC
16CF1F       8    Yes    00140BB2-00140BB9        8
16CF30     820    No     00140BBA-001413DE      825
16D750     200    Yes    001413DF-001413E6        8
16DA98      10    No     001413E7-001413FB       15
16DAB2      A6    No     001413FC-001414A6       AB
16DB64       3    No     001414A7-001414AE        8
16DB78     820    No     001414AF-00141CD3      825
16E398       E    Yes    00141CD4-00141CDB        8
16E3A6      31    No     00141CDC-00141D11       36
16E3D7       E    Yes    00141D12-00141D19        8
16E3E6      92    No     00141D1A-00141DB0       97
16E47C      5C    Yes    00141DB1-00141DB8        8
16E4D8     100    No     00141DB9-00141EBD      105
16E5E6      52    Yes    00141EBE-00141EC5        8
16E638     100    No     00141EC6-00141FCA      105
16E738      25    Yes    00141FCB-00141FD2        8
16E75E     11A    No     00141FD3-001420F1      11F
16E878      3C    Yes    001420F2-001420F9        8
16E8B8     120    No     001420FA-0014221E      125
16E9D8      20    Yes    0014221F-00142226        8
16E9F8     11F    No     00142227-0014234A      124
16EB17      21    Yes    0014234B-00142352        8
16EB38     120    No     00142353-00142477      125
16EC58      20    Yes    00142478-0014247F        8
16EC78      2B    No     00142480-001424AF       30
16ECA3      15    Yes    001424B0-001424B7        8
16ECB8      4F    No     001424B8-0014250B       54
16ED07      10    Yes    0014250C-00142513        8
16ED18       F    No     00142514-00142527       14
16ED38       F    No     00142528-0014253B       14
16ED47      11    Yes    0014253C-00142543        8
16ED58       D    No     00142544-00142555       12
16ED66       C    Yes    00142556-0014255D        8
16ED78      1A    No     0014255E-0014257C       1F
16ED92      26    Yes    0014257D-00142584        8
16EDB8      A0    No     00142585-00142629       A5
16EE78      AF    Yes    0014262A-00142631        8
16EF38      18    No     00142632-0014264E       1D
16EF58      3A    Yes    0014264F-00142656        8
16EF9C      5B    No     00142657-001426B6       60
16EFFE      5A    Yes    001426B7-001426BE        8
16F098       2    No     001426BF-001426C5        7
16F0A0       9    No     001426C6-001426D3        E
16F0B2      1F    No     001426D4-001426F7       24
16F0D8      3F    No     001426F8-0014273B       44
16F120       7    No     0014273C-00142747        C
16F132      26    No     00142748-00142772       2B
16F198      C0    No     00142773-00142837       C5
16F266       1    No     00142838-0014283D        6
16F298      C5    No     0014283E-00142907       CA
16F398      C0    No     00142908-001429CC       C5
16F466       1    No     001429CD-001429D2        6
16F498      DF    No     001429D3-00142AB6       E4
16F598      EF    No     00142AB7-00142BAA       F4
16F68D      21    No     00142BAB-00142BD0       26
16F6B6      C5    No     00142BD1-00142C9A       CA
16F788       1    No     00142C9B-00142CA0        6
16F798      4F    No     00142CA1-00142CF4       54
16F7E7      19    Yes    00142CF5-00142CFC        8
16F800       7    No     00142CFD-00142D08        C
16F807      17    Yes    00142D09-00142D10        8
16F81E       9    No     00142D11-00142D1E        E
16F827      10    Yes    00142D1F-00142D26        8
16F838      3E    No     00142D27-00142D69       43
16F876      21    Yes    00142D6A-00142D71        8
16F898       5    No     00142D72-00142D7B        A
16F8A6       6    Yes    00142D7C-00142D83        8
16F8B8       1    No     00142D84-00142D89        6
16F8B9      1F    Yes    00142D8A-00142D91        8
16F8D8       1    No     00142D92-00142D97        6
16F8D9     10A    Yes    00142D98-00142D9F        8
16F9E4      44    No     00142DA0-00142DE8       49
16FA30      10    No     00142DE9-00142DFD       15
16FA40      36    Yes    00142DFE-00142E05        8
16FA88      11    No     00142E06-00142E1B       16
16FAA0      60    No     00142E1C-00142E80       65
16FB3A       6    No     00142E81-00142E8B        B
16FB46      7A    No     00142E8C-00142F0A       7F
16FBE4       C    Yes    00142F0B-00142F12        8
16FBF0      7B    No     00142F13-00142F92       80
16FC72       E    No     00142F93-00142FA5       13
16FC88      28    Yes    00142FA6-00142FAD        8
16FCB0      90    No     00142FAE-00143042       95
16FD46      2A    Yes    00143043-0014304A        8
16FD70      A5    No     0014304B-001430F4       AA
16FE16     1FF    Yes    001430F5-001430FC        8
1705A2      3D    No     001430FD-0014313E       42
1705E8       8    No     0014313F-0014314B        D
1705FA       6    No     0014314C-00143156        B
1706A0      10    No     00143157-0014316B       15
1706B8      91    No     0014316C-00143201       96
170753       3    No     00143202-00143209        8
170788       8    No     0014320A-00143216        D
17079A      C6    No     00143217-001432E1       CB
170866       A    No     001432E2-001432F0        F
170878       8    No     001432F1-001432FD        D
1708A0       A    Yes    001432FE-00143305        8
1708AA       6    No     00143306-00143310        B
1708B8     1FC    No     00143311-00143511      201
170ABC      18    No     00143512-0014352E       1D
170AD4      6C    Yes    0014352F-00143536        8
170B40       3    No     00143537-0014353E        8
170B43      1D    Yes    0014353F-00143546        8
170B60      25    No     00143547-00143570       2A
170B85      1A    Yes    00143571-00143578        8
170BA0      8F    No     00143579-0014360C       94
170C2F       F    Yes    0014360D-00143614        8
170C3E       2    No     00143615-0014361B        7
170C40      94    Yes    0014361C-00143623        8
170CE0      A5    No     00143624-001436CD       AA
170DA0      A0    Yes    001436CE-001436D5        8
170E40      27    No     001436D6-00143701       2C
170E70       6    No     00143702-0014370C        B
170E8A       5    No     0014370D-00143716        A
170E9C      22    No     00143717-0014373D       27
170EE0      A0    Yes    0014373E-00143745        8
170F80      16    No     00143746-00143760       1B
170FA0      1A    No     00143761-0014377F       1F
170FC0      1E    No     00143780-001437A2       23
171023      5C    No     001437A3-00143803       61
171086       A    No     00143804-00143812        F
171098      48    No     00143813-0014385F       4D
1710E6      3A    No     00143860-0014389E       3F
17112C       3    No     0014389F-001438A6        8
17113C       3    No     001438A7-001438AE        8
171180     120    No     001438AF-001439D3      125
1712A4      3C    Yes    001439D4-001439DB        8
1712E0      40    No     001439DC-00143A20       45
171326     273    No     00143A21-00143C98      278
171599      2B    Yes    00143C99-00143CA0        8
1715C4     112    No     00143CA1-00143DB7      117
1716D6      36    Yes    00143DB8-00143DBF        8
17170F       1    No     00143DC0-00143DC5        6
171710      10    Yes    00143DC6-00143DCD        8
171720     11F    No     00143DCE-00143EF1      124
17183F      21    Yes    00143EF2-00143EF9        8
171860     566    No     00143EFA-00144464      56B
171DC6      1A    Yes    00144465-0014446C        8
171DE0       6    No     0014446D-00144477        B
171DE7      19    Yes    00144478-0014447F        8
171E00      78    No     00144480-001444FC       7D
171E80       C    No     001444FD-0014450D       11
171E8C      14    Yes    0014450E-00144515        8
171EA0       C    No     00144516-00144526       11
171EAC      14    Yes    00144527-0014452E        8
171EC0       C    Yes    0014452F-00144536        8
171ECC       2    No     00144537-0014453D        7
171ECE      12    Yes    0014453E-00144545        8
171EE0       C    Yes    00144546-0014454D        8
171EEC       4    No     0014454E-00144556        9
171EF0      10    Yes    00144557-0014455E        8
171F00       A    Yes    0014455F-00144566        8
171F0A       6    No     00144567-00144571        B
171F10      10    Yes    00144572-00144579        8
171F20       A    No     0014457A-00144588        F
171F2A      14    Yes    00144589-00144590        8
171F40      1F    No     00144591-001445B4       24
171F60      66    Yes    001445B5-001445BC        8
171FC8       4    No     001445BD-001445C5        9
171FDD      5D    No     001445C6-00144627       62
172040       3    No     00144628-0014462F        8
172044      2C    Yes    00144630-00144637        8
172070      30    No     00144638-0014466C       35
1720A0      BF    Yes    0014466D-00144674        8
1721A8      78    No     00144675-001446F1       7D
172220      80    Yes    001446F2-001446F9        8
1722E0       7    No     001446FA-00144705        C
1722F8      27    No     00144706-00144731       2C
172328      60    No     00144732-00144796       65
17238F      11    No     00144797-001447AC       16
1723A8       D    Yes    001447AD-001447B4        8
1723B6       2    No     001447B5-001447BB        7
1723B8      68    Yes    001447BC-001447C3        8
172430      3F    No     001447C4-00144807       44
172478       F    No     00144808-0014481B       14
172490       F    No     0014481C-0014482F       14
1724A8      48    No     00144830-0014487C       4D
1724F8      10    No     0014487D-00144891       15
172508      60    Yes    00144892-00144899        8
172568       3    No     0014489A-001448A1        8
17256B      15    Yes    001448A2-001448A9        8
172580      40    No     001448AA-001448EE       45
1725C6      92    No     001448EF-00144985       97
172658       D    Yes    00144986-0014498D        8
172666       1    No     0014498E-00144993        6
172668      50    Yes    00144994-0014499B        8
1726B8     108    No     0014499C-00144AA8      10D
1727C6      5A    Yes    00144AA9-00144AB0        8
172820      D8    No     00144AB1-00144B8D       DD
1728F8      54    Yes    00144B8E-00144B95        8
17294C      A7    No     00144B96-00144C41       AC
1729F9      31    No     00144C42-00144C77       36
172A2A      24    Yes    00144C78-00144C7F        8
172A4E       1    No     00144C80-00144C85        6
172A4F      17    Yes    00144C86-00144C8D        8
172A66      4B    No     00144C8E-00144CDD       50
172AB2      26    Yes    00144CDE-00144CE5        8
172AD8       5    No     00144CE6-00144CEF        A
172ADD      13    Yes    00144CF0-00144CF7        8
172AF0       8    No     00144CF8-00144D04        D
172B4C     165    Yes    00144D05-00144D0C        8
172CB6       2    No     00144D0D-00144D13        7
172CC4      44    No     00144D14-00144D5C       49
172D88      7F    No     00144D5D-00144DE0       84
172E12       6    No     00144DE1-00144DEB        B
172E24       3    No     00144DEC-00144DF3        8
172E32       6    No     00144DF4-00144DFE        B
172E44       3    No     00144DFF-00144E06        8
172E88      95    No     00144E07-00144EA0       9A
172F25       8    No     00144EA1-00144EAD        D
172F38       3    No     00144EAE-00144EB5        8
172F48       7    No     00144EB6-00144EC1        C
172F5A       3    No     00144EC2-00144EC9        8
172F88      92    No     00144ECA-00144F60       97
173022       5    No     00144F61-00144F6A        A
173032      57    Yes    00144F6B-00144F72        8
173089      7E    No     00144F73-00144FF5       83
173107      56    Yes    00144FF6-00144FFD        8
173188      7E    No     00144FFE-00145080       83
173206      A2    Yes    00145081-00145088        8
1732A8      40    No     00145089-001450CD       45
1732E8      BF    Yes    001450CE-001450D5        8
1733A8       F    No     001450D6-001450E9       14
1733B8       D    Yes    001450EA-001450F1        8
1733C5      23    No     001450F2-00145119       28
1733E8      1E    Yes    0014511A-00145121        8
1734A8      1A    No     00145122-00145140       1F
1734C8      2F    No     00145141-00145174       34
173501       5    No     00145175-0014517E        A
173568      19    No     0014517F-0014519C       1E
17358A      3D    No     0014519D-001451DE       42
1735C7      F5    Yes    001451DF-001451E6        8
1736C8      3F    No     001451E7-0014522A       44
173768      5F    Yes    0014522B-00145232        8
173808      19    No     00145233-00145250       1E
173828      6F    No     00145251-001452C4       74
1738A0       7    No     001452C5-001452D0        C
1738C8      1F    No     001452D1-001452F4       24
1738E8      1F    Yes    001452F5-001452FC        8
173968      15    No     001452FD-00145316       1A
173986      72    No     00145317-0014538D       77
1739FE     161    No     0014538E-001454F3      166
173B68      15    No     001454F4-0014550D       1A
173B86      22    Yes    0014550E-00145515        8
173BA8      B0    No     00145516-001455CA       B5
173C5E       9    No     001455CB-001455D8        E
173C68      F7    Yes    001455D9-001455E0        8
173D68       9    No     001455E1-001455EE        E
173D78       3    No     001455EF-001455F6        8
173D88       9    No     001455F7-00145604        E
173D98       6    No     00145605-0014560F        B
173DA8     1F6    Yes    00145610-00145617        8
1740CE      52    No     00145618-0014566E       57
174126       2    No     0014566F-00145675        7
17412E       A    No     00145676-00145684        F
17413F       1    No     00145685-0014568A        6
174147       9    No     0014568B-00145698        E
174161       7    No     00145699-001456A4        C
1741B8      22    No     001456A5-001456CB       27
1741E1       1    No     001456CC-001456D1        6
1741E8      78    No     001456D2-0014574E       7D
1742CE       A    Yes    0014574F-00145756        8
1742D8      90    No     00145757-001457EB       95
174370       8    No     001457EC-001457F8        D
17437E       2    No     001457F9-001457FF        7
17438E       1    No     00145800-00145805        6
1743B8      11    Yes    00145806-0014580D        8
1743C9      11    No     0014580E-00145823       16
1743E0      A8    No     00145824-001458D0       AD
1744A3       D    No     001458D1-001458E2       12
1744B8      C0    No     001458E3-001459A7       C5
17457E      11    Yes    001459A8-001459AF        8
174590      10    No     001459B0-001459C4       15
1745A8      B9    No     001459C5-00145A82       BE
174662      10    Yes    00145A83-00145A8A        8
174672     2AF    No     00145A8B-00145D3E      2B4
174921      17    Yes    00145D3F-00145D46        8
174938      A8    No     00145D47-00145DF3       AD
1749E8      40    Yes    00145DF4-00145DFB        8
174A28      A0    No     00145DFC-00145EA0       A5
174AC8      13    Yes    00145EA1-00145EA8        8
174ADB       3    No     00145EA9-00145EB0        8
174ADE      6A    Yes    00145EB1-00145EB8        8
174B48       1    No     00145EB9-00145EBE        6
174B49      17    Yes    00145EBF-00145EC6        8
174B60       5    No     00145EC7-00145ED0        A
174B65      10    Yes    00145ED1-00145ED8        8
174B78      1D    No     00145ED9-00145EFA       22
174B98      10    Yes    00145EFB-00145F02        8
174BA8       5    No     00145F03-00145F0C        A
174BB0      29    Yes    00145F0D-00145F14        8
174C10      E2    No     00145F15-00145FFB       E7
174D48     1AA    Yes    00145FFC-00146003        8
174F00    131B    No     00146004-00147323     1320
17621B      16    Yes    00147324-0014732B        8
176231      90    No     0014732C-001473C0       95
1762C1      4B    Yes    001473C1-001473C8        8
17630C     11E    No     001473C9-001474EB      123
176430    13F8    No     001474EC-001488E8     13FD
177830       8    No     001488E9-001488F5        D
177841      1B    Yes    001488F6-001488FD        8
177860      66    No     001488FE-00148968       6B
1778C6      12    Yes    00148969-00148970        8
1778D8      68    No     00148971-001489DD       6D
177947       9    Yes    001489DE-001489E5        8
177950       4    No     001489E6-001489EE        9
177956      14    Yes    001489EF-001489F6        8
17796A      90    No     001489F7-00148A8B       95
177A00       8    No     00148A8C-00148A98        D
177A0F       7    No     00148A99-00148AA4        C
177A1E     283    No     00148AA5-00148D2C      288
177CA1       F    Yes    00148D2D-00148D34        8
177CB0      78    No     00148D35-00148DB1       7D
177D28      52    Yes    00148DB2-00148DB9        8
177D7A      6C    No     00148DBA-00148E2A       71
177DE8      40    Yes    00148E2B-00148E32        8
177E28      20    No     00148E33-00148E57       25
177E48      28    Yes    00148E58-00148E5F        8
177E70      19    No     00148E60-00148E7D       1E
177E91     117    Yes    00148E7E-00148E85        8
177FA8      58    No     00148E86-00148EE2       5D
178028      18    Yes    00148EE3-00148EEA        8
178040      20    No     00148EEB-00148F0F       25
178070      18    Yes    00148F10-00148F17        8
178088       8    No     00148F18-00148F24        D
178098       8    No     00148F25-00148F31        D
1781A8      18    Yes    00148F32-00148F39        8
1781C0      A0    No     00148F3A-00148FDE       A5
17826B       5    No     00148FDF-00148FE8        A
17827A       5    No     00148FE9-00148FF2        A
178288       8    No     00148FF3-00148FFF        D
178298       8    No     00149000-0014900C        D
1782AC       4    No     0014900D-00149015        9
1782BC       4    No     00149016-0014901E        9
178340     120    No     0014901F-00149143      125
17846B      55    Yes    00149144-0014914B        8
1784E0     120    No     0014914C-00149270      125
178600      5F    Yes    00149271-00149278        8
178680     180    No     00149279-001493FD      185
178820      19    No     001493FE-0014941B       1E
17883F     161    No     0014941C-00149581      166
1789A4      1C    Yes    00149582-00149589        8
1789C0     17E    No     0014958A-0014970C      183
178B3E      42    Yes    0014970D-00149714        8
178B80       3    No     00149715-0014971C        8
178B86      1A    Yes    0014971D-00149724        8
178BA0       5    No     00149725-0014972E        A
178BC0       9    No     0014972F-0014973C        E
178BCA       A    Yes    0014973D-00149744        8
178BE0      12    No     00149745-0014975B       17
178BF2       8    Yes    0014975C-00149763        8
178C00      12    No     00149764-0014977A       17
178C12       A    Yes    0014977B-00149782        8
178C20      51    No     00149783-001497D8       56
178C71       F    Yes    001497D9-001497E0        8
178C80      12    No     001497E1-001497F7       17
178C92       E    Yes    001497F8-001497FF        8
178CA0      14    No     00149800-00149818       19
178CB4     200    Yes    00149819-00149820        8
179040      1E    No     00149821-00149843       23
179140      90    No     00149844-001498D8       95
1791D6       A    No     001498D9-001498E7        F
179204       C    No     001498E8-001498F8       11
179218      E8    No     001498F9-001499E5       ED
179320      20    No     001499E6-00149A0A       25
179340      20    Yes    00149A0B-00149A12        8
179360      C0    No     00149A13-00149AD7       C5
179420      20    Yes    00149AD8-00149ADF        8
179440      C5    No     00149AE0-00149BA9       CA
179510       3    No     00149BAA-00149BB1        8
179520      37    No     00149BB2-00149BED       3C
179560      51    No     00149BEE-00149C43       56
1795B1       F    Yes    00149C44-00149C4B        8
1795C0      4F    No     00149C4C-00149C9F       54
17960F      11    Yes    00149CA0-00149CA7        8
179624       B    No     00149CA8-00149CB7       10
179640       B    No     00149CB8-00149CC7       10
17964B      95    Yes    00149CC8-00149CCF        8
1796E0      1A    No     00149CD0-00149CEE       1F
179700      19    No     00149CEF-00149D0C       1E
179720      19    No     00149D0D-00149D2A       1E
179740     1F5    Yes    00149D2B-00149D32        8
179960       9    No     00149D33-00149D40        E
179970       4    No     00149D41-00149D49        9
179A00      20    No     00149D4A-00149D6E       25
179A28       8    No     00149D6F-00149D7B        D
179A3A      46    No     00149D7C-00149DC6       4B
179A86       A    No     00149DC7-00149DD5        F
179A9E      94    No     00149DD6-00149E6E       99
179B38      BC    No     00149E6F-00149F2F       C1
179BFB     145    No     00149F30-0014A079      14A
179D40      20    Yes    0014A07A-0014A081        8
179D60     6B2    No     0014A082-0014A738      6B7
17A412       E    Yes    0014A739-0014A740        8
17A420     136    No     0014A741-0014A87B      13B
17A55C      A9    No     0014A87C-0014A929       AE
17A610       2    No     0014A92A-0014A930        7
17A620      2F    No     0014A931-0014A964       34
17A64F      11    Yes    0014A965-0014A96C        8
17A660      8D    No     0014A96D-0014A9FE       92
17A6ED      13    Yes    0014A9FF-0014AA06        8
17A700      58    No     0014AA07-0014AA63       5D
17A75E      47    No     0014AA64-0014AAAF       4C
17A7A5      1B    Yes    0014AAB0-0014AAB7        8
17A7C0      16    No     0014AAB8-0014AAD2       1B
17A7D6     15E    Yes    0014AAD3-0014AADA        8
17A934      44    No     0014AADB-0014AB23       49
17A978      2D    Yes    0014AB24-0014AB2B        8
17A9A8      78    No     0014AB2C-0014ABA8       7D
17AA38     196    No     0014ABA9-0014AD43      19B
17ABCE     10A    Yes    0014AD44-0014AD4B        8
17ACD8      17    No     0014AD4C-0014AD67       1C
17ACEF     200    Yes    0014AD68-0014AD6F        8
17B020      16    No     0014AD70-0014AD8A       1B
17B040      1A    No     0014AD8B-0014ADA9       1F
17B060      1E    No     0014ADAA-0014ADCC       23
17B0C0       C    No     0014ADCD-0014ADDD       11
17B0D4       7    No     0014ADDE-0014ADE9        C
17B0E8       8    No     0014ADEA-0014ADF6        D
17B0FA       6    No     0014ADF7-0014AE01        B
17B106       A    No     0014AE02-0014AE10        F
17B11E       B    No     0014AE11-0014AE20       10
17B130       A    No     0014AE21-0014AE2F        F
17B140      20    No     0014AE30-0014AE54       25
17B168       8    No     0014AE55-0014AE61        D
17B17A      45    No     0014AE62-0014AEAB       4A
17B1C6       9    No     0014AEAC-0014AEB9        E
17B1D8     118    No     0014AEBA-0014AFD6      11D
17B2FA     825    No     0014AFD7-0014B800      82A
17BB20      1A    Yes    0014B801-0014B808        8
17BB3E     238    No     0014B809-0014BA45      23D
17BD76       A    Yes    0014BA46-0014BA4D        8
17BD84      13    No     0014BA4E-0014BA65       18
17BD97       F    Yes    0014BA66-0014BA6D        8
17BDA6       1    No     0014BA6E-0014BA73        6
17BDA7       F    Yes    0014BA74-0014BA7B        8
17BDB6       8    No     0014BA7C-0014BA88        D
17BDBE       E    Yes    0014BA89-0014BA90        8
17BDCC       2    No     0014BA91-0014BA97        7
17BDCE       E    Yes    0014BA98-0014BA9F        8
17BDDC     43E    No     0014BAA0-0014BEE2      443
17C21A       E    Yes    0014BEE3-0014BEEA        8
17C22A     DD0    No     0014BEEB-0014CCBF      DD5
17CFFD       B    Yes    0014CCC0-0014CCC7        8
17D009       3    No     0014CCC8-0014CCCF        8
17D00C      13    Yes    0014CCD0-0014CCD7        8
17D01F     179    No     0014CCD8-0014CE55      17E
17D198       E    Yes    0014CE56-0014CE5D        8
17D1A6       2    No     0014CE5E-0014CE64        7
17D1A8       E    Yes    0014CE65-0014CE6C        8
17D1B6      44    No     0014CE6D-0014CEB5       49
17D205       7    No     0014CEB6-0014CEC1        C
17D213      1D    No     0014CEC2-0014CEE3       22
17D230      10    Yes    0014CEE4-0014CEEB        8
17D240      DA    No     0014CEEC-0014CFCA       DF
17D31A       F    Yes    0014CFCB-0014CFD2        8
17D329       1    No     0014CFD3-0014CFD8        6
17D32A       E    Yes    0014CFD9-0014CFE0        8
17D338      E7    No     0014CFE1-0014D0CC       EC
17D428       8    No     0014D0CD-0014D0D9        D
17D43C       5    No     0014D0DA-0014D0E3        A
17D44D       5    No     0014D0E4-0014D0ED        A
17D458      9E    No     0014D0EE-0014D190       A3
17D4FC      81    No     0014D191-0014D216       86
17D586       8    No     0014D217-0014D223        D
17D596      43    No     0014D224-0014D26B       48
17D5DA       F    Yes    0014D26C-0014D273        8
17D5E9       1    No     0014D274-0014D279        6
17D5EA       E    Yes    0014D27A-0014D281        8
17D5F8      48    No     0014D282-0014D2CE       4D
17D648       8    No     0014D2CF-0014D2DB        D
17D658     14C    Yes    0014D2DC-0014D2E3        8
17D7A4      9C    No     0014D2E4-0014D384       A1
17D848       8    Yes    0014D385-0014D38C        8
17D860      A0    No     0014D38D-0014D431       A5
17D90E       1    No     0014D432-0014D437        6
17D91E     112    No     0014D438-0014D54E      117
17DA36       A    No     0014D54F-0014D55D        F
17DA49       7    No     0014D55E-0014D569        C
17DA5A      16    No     0014D56A-0014D584       1B
17DA70       E    Yes    0014D585-0014D58C        8
17DA7E       2    No     0014D58D-0014D593        7
17DA80      80    Yes    0014D594-0014D59B        8
17DB0C       4    No     0014D59C-0014D5A4        9
17DB1C      24    No     0014D5A5-0014D5CD       29
17DB40      28    Yes    0014D5CE-0014D5D5        8
17DB68      98    No     0014D5D6-0014D672       9D
17DC00      40    Yes    0014D673-0014D67A        8
17DC47       9    No     0014D67B-0014D688        E
17DC58      2D    No     0014D689-0014D6BA       32
17DC8C       A    No     0014D6BB-0014D6C9        F
17DC9D       3    No     0014D6CA-0014D6D1        8
17DCC0       B    No     0014D6D2-0014D6E1       10
17DCD1      8B    No     0014D6E2-0014D771       90
17DD68       8    No     0014D772-0014D77E        D
17DD79      77    No     0014D77F-0014D7FA       7C
17DDF7       9    No     0014D7FB-0014D808        E
17DE47       9    No     0014D809-0014D816        E
17DE58     104    No     0014D817-0014D91F      109
17DF6E      12    Yes    0014D920-0014D927        8
17DF80     120    No     0014D928-0014DA4C      125
17E0A0      40    Yes    0014DA4D-0014DA54        8
17E0E0     140    No     0014DA55-0014DB99      145
17E220      20    Yes    0014DB9A-0014DBA1        8
17E240     140    No     0014DBA2-0014DCE6      145
17E380      20    Yes    0014DCE7-0014DCEE        8
17E3A0       2    No     0014DCEF-0014DCF5        7
17E3A2       F    Yes    0014DCF6-0014DCFD        8
17E3B1       1    No     0014DCFE-0014DD03        6
17E3B2       E    Yes    0014DD04-0014DD0B        8
17E3C0     11C    No     0014DD0C-0014DE2C      121
17E4DC      2C    Yes    0014DE2D-0014DE34        8
17E508      D9    No     0014DE35-0014DF12       DE
17E5E1      10    Yes    0014DF13-0014DF1A        8
17E5F1       1    No     0014DF1B-0014DF20        6
17E5F2      8A    Yes    0014DF21-0014DF28        8
17E680      FB    No     0014DF29-0014E028      100
17E77C     186    Yes    0014E029-0014E030        8
17E902      7E    No     0014E031-0014E0B3       83
17E98C       4    No     0014E0B4-0014E0BC        9
17E99C       3    No     0014E0BD-0014E0C4        8
17EA40      15    No     0014E0C5-0014E0DE       1A
17EA5C      E4    No     0014E0DF-0014E1C7       E9
17EB40      5F    Yes    0014E1C8-0014E1CF        8
17EBA0      11    No     0014E1D0-0014E1E5       16
17EBBC      E4    No     0014E1E6-0014E2CE       E9
17ECA0      5F    Yes    0014E2CF-0014E2D6        8
17ED00      11    No     0014E2D7-0014E2EC       16
17ED11       F    Yes    0014E2ED-0014E2F4        8
17ED20      D2    No     0014E2F5-0014E3CB       D7
17EDF2      52    Yes    0014E3CC-0014E3D3        8
17EE44      FC    No     0014E3D4-0014E4D4      101
17EF40      40    Yes    0014E4D5-0014E4DC        8
17EF80      72    No     0014E4DD-0014E553       77
17EFFF      E1    No     0014E554-0014E639       E6
17F0E0      1F    Yes    0014E63A-0014E641        8
17F100     140    No     0014E642-0014E786      145
17F240      1F    Yes    0014E787-0014E78E        8
17F260     138    No     0014E78F-0014E8CB      13D
17F398      28    Yes    0014E8CC-0014E8D3        8
17F3C0     100    No     0014E8D4-0014E9D8      105
17F4C0      60    Yes    0014E9D9-0014E9E0        8
